product_id,title,brand,price,gtin,mpn,campaign,impressions,clicks,cost,conversions,conv_value,roas,cpc,has_brand_in_title,matched_brand,in_merchant_center
s-gr9s921004cn,Solace 92% AFUE Gas Furnace - S-GR9S921004CN,solace,,,,Products merchant campaign,512,1,0.81,0.0,0.0,0.0,0.81,True,solace,False
gxv6ss3610,Goodman 3 Ton R-32 Air Conditioner Condenser - GXV6SS3610,goodman,,,,Products merchant campaign,205,1,0.81,0.0,0.0,0.0,0.81,True,goodman,False
rp14ay60aj2na,RHEEM 5.0 Ton 14.3 SEER2 Two-Stage Heat Pump,rheem,,,,Products merchant campaign,918,2,0.79,0.0,0.0,0.0,0.395,True,rheem,False
10336455443292083584,GOODMAN 4 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),goodman,,,,Products merchant campaign,226,1,0.79,0.0,0.0,0.0,0.79,True,goodman,False
"rp15ay18aj2na, r921t0403a17m4snas, rcfy2417stanmc",Rheem 1.5 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 92% AFUE Furnace - R-454B,rheem,,,,Products merchant campaign,306,1,0.78,0.0,0.0,0.0,0.78,True,rheem,False
s-amvt42cp1300,Solace 3.5 Ton R-32 Air Handler - S-AMVT42CP1300,solace,,,,Products merchant campaign,21,1,0.78,0.0,0.0,0.0,0.78,True,solace,False
"s-glxs4ba1810,s-amst24bu13",SOLACE 1.5 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,solace,,,,Products merchant campaign,200,1,0.77,0.0,0.0,0.0,0.77,True,solace,False
chpta4830c3,Goodman CHPTA4830C3 3½ - 4 Ton R-32 Evaporator Coil,goodman,,,,Products merchant campaign,193,1,0.77,0.0,0.0,0.0,0.77,True,goodman,False
"glzs5ba4810, gr9s920804cna, capt6030c3",GOODMAN 4 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow / Vertical Coil),goodman,,,,Products merchant campaign,53,1,0.76,0.0,0.0,0.0,0.76,True,goodman,False
"glzs4ba3610, gr9s800604bna, chpta3630b3",GOODMAN 3 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Horizontal Coil),goodman,,,,Products merchant campaign,236,1,0.74,0.0,0.0,0.0,0.74,True,goodman,False
1326637527177697116,GOODMAN 3.5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Upflow Coil),goodman,,,,Products merchant campaign,157,2,0.73,0.0,0.0,0.0,0.365,True,goodman,False
9345527751031811543,GOODMAN 3 Ton 13.4 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 8kw Heat Kit,goodman,,,,Products merchant campaign,394,1,0.73,0.0,0.0,0.0,0.73,True,goodman,False
s-capta4230c3,Solace 3.5 Ton R-32 Upflow Evaporator Coil - S-CAPTA4230C3,solace,,,,Products merchant campaign,176,1,0.72,0.0,0.0,0.0,0.72,True,solace,False
rhrectl800zon,Rheem EcoNet Zone Control RHRECTL800ZON,rheem,,,,Products merchant campaign,1143,2,0.71,0.0,0.0,0.0,0.355,True,rheem,False
10618567988679242141,GOODMAN 1.5 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),goodman,,,,Products merchant campaign,77,1,0.71,0.0,0.0,0.0,0.71,True,goodman,False
s-awst30lu1305a,Solace 2.5 Ton R-32 Wall-Mount Air Handler - S-AWST30LU1305A,solace,,,,Products merchant campaign,234,1,0.7,0.0,0.0,0.0,0.7,True,solace,False
s-grvt961005dn,"Solace 100,000 BTU 96% AFUE Gas Furnace - S-GRVT961005DN",solace,,,,Products merchant campaign,344,1,0.69,0.0,0.0,0.0,0.69,True,solace,False
"s-glxs5ba2410,s-gr9s920403ana,s-capta2422a3",SOLACE 2 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),solace,,,,Products merchant campaign,317,1,0.68,0.0,0.0,0.0,0.68,True,solace,False
"glxs5ba4810, gr9s920804cna, chpta4830c3",GOODMAN 4 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,73,1,0.68,0.0,0.0,0.0,0.68,True,goodman,False
rcfy2417stanmc,"RHEEM RCFY2417STANMC - 2.0 Ton 17.5"" Cased Evaporator Coil",rheem,,,,Products merchant campaign,520,1,0.65,0.0,0.0,0.0,0.65,True,rheem,False
gphm53631,Goodman 3 Ton 15.2 SEER2 Packaged Air Conditioner - GPHM53631,goodman,,,,Products merchant campaign,254,1,0.65,0.0,0.0,0.0,0.65,True,goodman,False
"rp15ay60aj2na, rh2ty6024stannj, wrx10021",Rheem R-454B 5.0 Ton 15.2 SEER2 Complete Heat Pump System 10kW,rheem,,,,Products merchant campaign,109,1,0.64,0.0,0.0,0.0,0.64,True,rheem,False
"s-glzt7ca6010,s-amvt60dp1300",SOLACE 5 Ton 17.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,solace,,,,Products merchant campaign,222,1,0.63,0.0,0.0,0.0,0.63,True,solace,False
capta6030c3,Goodman CAPTA6030C3 3½ - 5 Ton R-32 Evaporator Coil,goodman,,,,Products merchant campaign,342,2,0.62,0.0,0.0,0.0,0.31,True,goodman,False
"s-glxs4ba3010,s-gr9s920603bna,s-capta3626b3",SOLACE 2.5 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),solace,,,,Products merchant campaign,153,1,0.613983,0.0,0.0,0.0,0.613983,True,solace,False
s-gzv7sa4210,Solace 3.5 Ton 17.5 SEER2 R-32 Heat Pump - S-GZV7SA4210,solace,,,,Products merchant campaign,398,2,0.61,0.0,0.0,0.0,0.305,True,solace,False
amvt24bp1300,Goodman 2.0 Ton AMVT24BP1300 R-32 Multi-Position Variable-Speed Air Handler,goodman,,,,Products merchant campaign,187,1,0.605473,0.0,0.0,0.0,0.605473,True,goodman,False
12368151485667733757,Goodman AWST18SU1303A Wall-Mount Air Handler,goodman,,,,Products merchant campaign,232,1,0.59,0.0,0.0,0.0,0.59,True,goodman,False
glxs5ba3010,GOODMAN 2.5 Ton 15.2 SEER2 R-32 Air Conditioner — GLXS5BA3010,goodman,,,,Products merchant campaign,694,1,0.58239,0.0,0.0,0.0,0.58239,True,goodman,False
16102910383736458216,GOODMAN 2.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler,goodman,,,,Products merchant campaign,65,1,0.57,0.0,0.0,0.0,0.57,True,goodman,False
"rp14ay36aj2na, r801t0754a17uhsnas, rcfy3617stanmc","Rheem 3.0 Ton Dual Fuel System 14.3 SEER2 with 75,000 BTU 80% AFUE Furnace - R-454B",rheem,,,,Products merchant campaign,597,3,0.56,0.0,0.0,0.0,0.18666666666666668,True,rheem,False
s-awst36lu1308a,Solace 3 Ton R-32 Wall-Mount Air Handler - S-AWST36LU1308A,solace,,,,Products merchant campaign,164,1,0.555777,0.0,0.0,0.0,0.555777,True,solace,False
815031078348697463,"SOLACE 5 Ton 16.2 SEER2 R-32 96% AFUE 100,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)",solace,,,,Products merchant campaign,340,1,0.55,0.0,0.0,0.0,0.55,True,solace,False
s-gpgm32406031,Solace 2 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPGM32406031,solace,,,,Products merchant campaign,109,1,0.55,0.0,0.0,0.0,0.55,True,solace,False
gpgm34810031,Goodman 4 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM34810031,goodman,,,,Products merchant campaign,53,1,0.54,0.0,0.0,0.0,0.54,True,goodman,False
3413799401162455985,GOODMAN 3 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,64,1,0.54,0.0,0.0,0.0,0.54,True,goodman,False
"s-glzs5ba2410,s-amst24bu13",SOLACE 2 Ton 15.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,solace,,,,Products merchant campaign,84,1,0.49,0.0,0.0,0.0,0.49,True,solace,False
11388226215903968063,Goodman GLZS4BA1810 1.5 Ton R-32 Heat Pump,goodman,,,,Products merchant campaign,86,1,0.48,0.0,0.0,0.0,0.48,True,goodman,False
"rp14ay48aj2na, rh2ty4821stannj, wrx10021",Rheem R-454B 4.0 Ton 14.3 SEER2 Complete Heat Pump System 10kW,rheem,,,,Products merchant campaign,780,2,0.47,0.0,0.0,0.0,0.235,True,rheem,False
"s-glzs5ba2410,s-gr9s800403ana,s-capta2422a3",SOLACE 2 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil),solace,,,,Products merchant campaign,120,1,0.47,0.0,0.0,0.0,0.47,True,solace,False
glxs5ba4210,GOODMAN 3.5 Ton 15.2 SEER2 R-32 Air Conditioner — GLXS5BA4210,goodman,,,,Products merchant campaign,388,1,0.47,0.0,0.0,0.0,0.47,True,goodman,False
gphm34831,Goodman 4 Ton 13.4 SEER2 Packaged Heat Pump - GPHM34831,goodman,,,,Products merchant campaign,535,2,0.46,0.0,0.0,0.0,0.23,True,goodman,False
gphm54231,Goodman 3.5 Ton 15.2 SEER2 Packaged Air Conditioner - GPHM54231,goodman,,,,Products merchant campaign,244,2,0.46,0.0,0.0,0.0,0.23,True,goodman,False
"glxs4ba3608, awst36su1308",GOODMAN 3 Ton 14.3 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 8kw Heat Kit,goodman,,,,Products merchant campaign,577,1,0.46,0.0,0.0,0.0,0.46,True,goodman,False
"s-glxt7ca4810,s-chpta6030d3,s-grvt960804cn","SOLACE 4 Ton 17.2 SEER2 R-32 96% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil)",solace,,,,Products merchant campaign,230,1,0.45,0.0,0.0,0.0,0.45,True,solace,False
13128906409793472968,"SOLACE 3.5 Ton 16.2 SEER2 R-32 80% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)",solace,,,,Products merchant campaign,537,1,0.45,0.0,0.0,0.0,0.45,True,solace,False
s-glxs5ba6010,Solace 5 Ton 15.2 SEER2 R-32 Air Conditioner - S-GLXS5BA6010,solace,,,,Products merchant campaign,49,1,0.45,0.0,0.0,0.0,0.45,True,solace,False
"glzt7ca2410, amvt30bp1300",GOODMAN 2 Ton 17.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,309,1,0.45,0.0,0.0,0.0,0.45,True,goodman,False
s-chpta4230c3,Solace 3.5 Ton R-32 Horizontal Evaporator Coil - S-CHPTA4230C3,solace,,,,Products merchant campaign,154,1,0.44,0.0,0.0,0.0,0.44,True,solace,False
"s-gxv6ss3010,s-ahve36cp1300,s-gtst-cw-wh-a",SOLACE 2.5 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,solace,,,,Products merchant campaign,430,1,0.43,0.0,0.0,0.0,0.43,True,solace,False
gpgm34206031,Goodman 3.5 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM34206031,goodman,,,,Products merchant campaign,221,1,0.43,0.0,0.0,0.0,0.43,True,goodman,False
"glzs5ba4810, amst48cu13",GOODMAN 4 Ton 15.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,413,2,0.43,0.0,0.0,0.0,0.215,True,goodman,False
rcfy6021stanmc,"RHEEM RCFY6021STANMC - 5.0 Ton 21"" Cased Evaporator Coil",rheem,,,,Products merchant campaign,90,1,0.41,0.0,0.0,0.0,0.41,True,rheem,False
s-awst18su1303a,Solace 1.5 Ton R-32 Wall-Mount Air Handler - S-AWST18SU1303A,solace,,,,Products merchant campaign,194,1,0.41,0.0,0.0,0.0,0.41,True,solace,False
13180886676888874325,"SOLACE 3 Ton 17.5 SEER2 R-32 80% AFUE 80,000 BTU Dual Fuel System (Upflow Coil)",solace,,,,Products merchant campaign,118,1,0.41,0.0,0.0,0.0,0.41,True,solace,False
6858189743936889925,GOODMAN 3 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,48,1,0.41,0.0,0.0,0.0,0.41,True,goodman,False
"glxs4ba3610, amst36bu13",GOODMAN 3.0 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,605,1,0.41,0.0,0.0,0.0,0.41,True,goodman,False
s-glxs4ba3610,Solace 3 Ton 14.3 SEER2 R-32 Air Conditioner - S-GLXS4BA3610,solace,,,,Products merchant campaign,240,0,0.400411,0.0,0.0,0.0,0,True,solace,False
"s-glzs4ba3610, s-awst36su1310",SOLACE 3 Ton 14.3 SEER2 R-32 Heat Pump System with Wall-Mounted Air Handler W/10KW Heat Kit,solace,,,,Products merchant campaign,314,1,0.4,0.0,0.0,0.0,0.4,True,solace,False
glxt7ca6010,Goodman 5 Ton R-32 Air Conditioner Condenser - GLXT7CA6010,goodman,,,,Products merchant campaign,115,1,0.391578,0.0,0.0,0.0,0.391578,True,goodman,False
s-gpch36031,Solace 5 Ton 13.4 SEER2 Packaged Air Conditioner - S-GPCH36031,solace,,,,Products merchant campaign,239,1,0.38,0.0,0.0,0.0,0.38,True,solace,False
s-awst36lu1310a,Solace 3 Ton R-32 Wall-Mount Air Handler - S-AWST36LU1310A,solace,,,,Products merchant campaign,109,1,0.38,0.0,0.0,0.0,0.38,True,solace,False
3mxm24avju9,Daikin MXM 24K BTU 3-Zone Heat Pump R-32,daikin,,,,Products merchant campaign,745,2,0.370888,0.0,0.0,0.0,0.185444,True,daikin,False
"ra15ay48aj1na, rh2ty4821stannj, wrx10021",Rheem 4.0 Ton AC System 15.2 SEER2 with Air Handler & 10kW Heat Kit - R-454B,rheem,,,,Products merchant campaign,342,1,0.37,0.0,0.0,0.0,0.37,True,rheem,False
17265185005089800942,Goodman 4 Ton R-32 Air Conditioner Condenser - GXV6SS4810,goodman,,,,Products merchant campaign,9,1,0.37,0.0,0.0,0.0,0.37,True,goodman,False
2995656972655772250,GOODMAN 4 Ton Variable Capacity 17.5 SEER2 R-32 96% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Upflow Coil),goodman,,,,Products merchant campaign,121,2,0.37,0.0,0.0,0.0,0.185,True,goodman,False
"s-glzs4ba4810,s-gr9s920804cna,s-chpta4830c3",SOLACE 4 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),solace,,,,Products merchant campaign,39,1,0.36,0.0,0.0,0.0,0.36,True,solace,False
"s-glxs4ba3610,s-gr9s920603bna,s-chpta3630b3",SOLACE 3 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),solace,,,,Products merchant campaign,88,1,0.36,0.0,0.0,0.0,0.36,True,solace,False
s-gphm54831,Solace 4 Ton 15.2 SEER2 Packaged Air Conditioner - S-GPHM54831,solace,,,,Products merchant campaign,165,1,0.35,0.0,0.0,0.0,0.35,True,solace,False
glxs4ba3610,Goodman GLXS4BA3610 3 Ton R-32 Air Conditioner,goodman,,,,Products merchant campaign,682,1,0.347127,0.0,0.0,0.0,0.347127,True,goodman,False
3162044111295056555,GOODMAN 2 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,48,1,0.33,0.0,0.0,0.0,0.33,True,goodman,False
"glzs4ba4210, gr9s800804cna, chpta4230c3",GOODMAN 3.5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Horizontal Coil),goodman,,,,Products merchant campaign,60,1,0.33,0.0,0.0,0.0,0.33,True,goodman,False
2228899507606329729,GOODMAN 2.5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Upflow Coil),goodman,,,,Products merchant campaign,63,1,0.33,0.0,0.0,0.0,0.33,True,goodman,False
"s-glzs5ba4810,s-gr9s800804cna,s-chpta4830c3",SOLACE 4 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil),solace,,,,Products merchant campaign,2792,1,0.32385699999999995,0.0,0.0,0.0,0.32385699999999995,True,solace,False
glzs4ba3610,Goodman GLZS4BA3610 3 Ton R-32 Heat Pump,goodman,,,,Products merchant campaign,506,1,0.320847,0.0,0.0,0.0,0.320847,True,goodman,False
"rp14ay60aj2na, rh2ty6024stannj, wrx10021",Rheem R-454B 5.0 Ton 14.3 SEER2 Complete Heat Pump System 10kW,rheem,,,,Products merchant campaign,116,1,0.32,0.0,0.0,0.0,0.32,True,rheem,False
"glxs4ba3010, awst30su1308",GOODMAN 2.5 Ton 14.3 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 8kw Heat Kit,goodman,,,,Products merchant campaign,260,1,0.32,0.0,0.0,0.0,0.32,True,goodman,False
capta3626b3,Goodman CAPTA3626B3 2 - 3 Ton R-32 Evaporator Coil,goodman,,,,Products merchant campaign,300,1,0.32,0.0,0.0,0.0,0.32,True,goodman,False
s-glxs5ba3610,Solace 3 Ton 15.2 SEER2 R-32 Air Conditioner - S-GLXS5BA3610,solace,,,,Products merchant campaign,481,0,0.310602,0.0,0.0,0.0,0,True,solace,False
s-awst30lu1308a,Solace 2.5 Ton R-32 Wall-Mount Air Handler - S-AWST30LU1308A,solace,,,,Products merchant campaign,62,1,0.31,0.0,0.0,0.0,0.31,True,solace,False
"s-glxs5ba2410,s-amst24bu13",SOLACE 2 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,solace,,,,Products merchant campaign,451,1,0.31,0.0,0.0,0.0,0.31,True,solace,False
s-gpch34231,Solace 3.5 Ton 13.4 SEER2 Packaged Air Conditioner - S-GPCH34231,solace,,,,Products merchant campaign,600,1,0.31,0.0,0.0,0.0,0.31,True,solace,False
"glxt7ca6010, capta6030c3, grvt961005cn",GOODMAN 5 Ton 17.2 SEER2 R-32 96.1% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,287,1,0.31,0.0,0.0,0.0,0.31,True,goodman,False
16217063464491634045,GOODMAN 3 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,38,2,0.31,0.0,0.0,0.0,0.155,True,goodman,False
"s-glxs5ba2410,s-gr9s800403ana,s-capta2422a3",SOLACE 2 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),solace,,,,Products merchant campaign,148,1,0.3,0.0,0.0,0.0,0.3,True,solace,False
10050477871294327613,GOODMAN 5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Upflow Coil),goodman,,,,Products merchant campaign,204,1,0.3,0.0,0.0,0.0,0.3,True,goodman,False
"glxs4ba3610, gr9s920603bna, capta3626b3","Goodman 3 Ton Upflow 92% Gas System 14.3 SEER2 17"" Wide R-32",goodman,,,,Products merchant campaign,15,1,0.29,0.0,0.0,0.0,0.29,True,goodman,False
"glxt7ca3610, capta3626b3, grvt800603bn",GOODMAN 3 Ton 17.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),goodman,,,,Products merchant campaign,322,1,0.29,0.0,0.0,0.0,0.29,True,goodman,False
s-gr9s921205dn,Solace 92% AFUE Gas Furnace - S-GR9S921205DN,solace,,,,Products merchant campaign,1160,1,0.275625,0.0,0.0,0.0,0.275625,True,solace,False
17318266745654324028,"SOLACE 3.5 Ton 16.2 SEER2 R-32 80% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil)",solace,,,,Products merchant campaign,194,1,0.27,0.0,0.0,0.0,0.27,True,solace,False
12150667207011689485,"SOLACE 3.5 Ton 16.2 SEER2 R-32 96% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)",solace,,,,Products merchant campaign,387,2,0.27,0.0,0.0,0.0,0.135,True,solace,False
grvt800604bn,Goodman 80% AFUE Gas Furnace - GRVT800604BN,goodman,,,,Products merchant campaign,512,1,0.27,0.0,0.0,0.0,0.27,True,goodman,False
gphh34231,Goodman 2 Ton 13.4 SEER2 Packaged Heat Pump - GPHH34231,goodman,,,,Products merchant campaign,473,1,0.27,0.0,0.0,0.0,0.27,True,goodman,False
7613076351393631767,"SOLACE 5 Ton 16.2 SEER2 R-32 80% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)",solace,,,,Products merchant campaign,104,1,0.26,0.0,0.0,0.0,0.26,True,solace,False
"rp15ay48aj2na, rh2ty4821stannj, wrx10021",Rheem R-454B 4.0 Ton 15.2 SEER2 Complete Heat Pump System 10kW,rheem,,,,Products merchant campaign,196,1,0.25,0.0,0.0,0.0,0.25,True,rheem,False
glxs5ba6010,GOODMAN 5 Ton 15.2 SEER2 R-32 Air Conditioner — GLXS5BA6010,goodman,,,,Products merchant campaign,417,0,0.239589,0.0,0.0,0.0,0,True,goodman,False
s-awst18su1308a,Solace 1.5 Ton R-32 Wall-Mount Air Handler - S-AWST18SU1308A,solace,,,,Products merchant campaign,236,1,0.22,0.0,0.0,0.0,0.22,True,solace,False
s-glxs4ba3010,Solace 2.5 Ton 14.3 SEER2 R-32 Air Conditioner - S-GLXS4BA3010,solace,,,,Products merchant campaign,276,1,0.21,0.0,0.0,0.0,0.21,True,solace,False
828651421745752099,"SOLACE 4 Ton 17.5 SEER2 R-32 80% AFUE 80,000 BTU Dual Fuel System (Horizontal Coil)",solace,,,,Products merchant campaign,51,0,0.206291,0.0,0.0,0.0,0,True,solace,False
s-glzs4ba4210,Solace 3.5 Ton 14.3 SEER2 R-32 Heat Pump - S-GLZS4BA4210,solace,,,,Products merchant campaign,235,1,0.193509,0.0,0.0,0.0,0.193509,True,solace,False
"s-glxs5ba2410,s-awst24su1305",SOLACE 2 Ton 15.2 SEER2 R-32 Air Conditioning System with Wall-Mounted Air Handler,solace,,,,Products merchant campaign,492,1,0.184946,0.0,0.0,0.0,0.184946,True,solace,False
"ra14ay48aj1na, rh2ty4821stannj, wrx10021",Rheem 4.0 Ton AC System 14.3 SEER2 with Air Handler & 10kW Heat Kit - R-454B,rheem,,,,Products merchant campaign,334,1,0.18,0.0,0.0,0.0,0.18,True,rheem,False
s-grvt961005cn,"Solace 100,000 BTU 96% AFUE Gas Furnace - S-GRVT961005CN",solace,,,,Products merchant campaign,395,1,0.18,0.0,0.0,0.0,0.18,True,solace,False
"s-glzs5ba3010,s-awst30lu1308",SOLACE 2.5 Ton 15.2 SEER2 R-32 Heat Pump System with Wall-Mounted Air Handler,solace,,,,Products merchant campaign,5038,1,0.179984,0.0,0.0,0.0,0.179984,True,solace,False
wrx07521,RHEEM WRX07521 - 7.5 kW Electric Heat Kit,rheem,,,,Products merchant campaign,757,0,0.17127,0.0,0.0,0.0,0,True,rheem,False
"rp15ay42aj2na, r921t0855a21m4snas, rcfy4821stanmc",Rheem 3.5 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 92% AFUE Furnace - R-454B,rheem,,,,Products merchant campaign,571,1,0.17,0.0,0.0,0.0,0.17,True,rheem,False
chpta2426b3,Goodman CHPTA2426B3 1½ - 2 Ton R-32 Evaporator Coil,goodman,,,,Products merchant campaign,184,1,0.17,0.0,0.0,0.0,0.17,True,goodman,False
s-awst30lu1310a,Solace 2.5 Ton R-32 Wall-Mount Air Handler - S-AWST30LU1310A,solace,,,,Products merchant campaign,194,1,0.16,0.0,0.0,0.0,0.16,True,solace,False
18078594730355464677,SOLACE 2.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Wall-Mounted Air Handler W/10KW Heat Kit,solace,,,,Products merchant campaign,323,1,0.16,0.0,0.0,0.0,0.16,True,solace,False
gpgm53008031,Goodman 2.5 Ton 15.2 SEER2 Packaged Gas/Electric - GPGM53008031,goodman,,,,Products merchant campaign,414,1,0.15,0.0,0.0,0.0,0.15,True,goodman,False
gphm34231,Goodman 3.5 Ton 13.4 SEER2 Packaged Heat Pump - GPHM34231,goodman,,,,Products merchant campaign,376,1,0.15,0.0,0.0,0.0,0.15,True,goodman,False
gpum33606031,Goodman 3 Ton 13.4 SEER2 Packaged Gas/Electric - GPUM33606031,goodman,,,,Products merchant campaign,225,1,0.15,0.0,0.0,0.0,0.15,True,goodman,False
gxv6ss6010,Goodman 5 Ton R-32 Air Conditioner Condenser - GXV6SS6010,goodman,,,,Products merchant campaign,93,1,0.148375,0.0,0.0,0.0,0.148375,True,goodman,False
s-gphm54231,Solace 3.5 Ton 15.2 SEER2 Packaged Air Conditioner - S-GPHM54231,solace,,,,Products merchant campaign,448,0,0.148155,0.0,0.0,0.0,0,True,solace,False
gzv6sa6010,Goodman 5 Ton R-32 Heat Pump Condenser - GZV6SA6010,goodman,,,,Products merchant campaign,30,1,0.140898,0.0,0.0,0.0,0.140898,True,goodman,False
s-amst42cu13,Solace 3.5 Ton R-32 Air Handler - S-AMST42CU13,solace,,,,Products merchant campaign,1360,1,0.140693,0.0,0.0,0.0,0.140693,True,solace,False
"s-glzs5ba6010,s-gr9s921005cna,s-capt6030c3",SOLACE 5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil),solace,,,,Products merchant campaign,5991,1,0.139358,0.0,0.0,0.0,0.139358,True,solace,False
s-glxs5ba3010,Solace 2.5 Ton 15.2 SEER2 R-32 Air Conditioner - S-GLXS5BA3010,solace,,,,Products merchant campaign,316,0,0.133253,0.0,0.0,0.0,0,True,solace,False
"s-glzs4ba4210,s-amst42cu13",SOLACE 3.5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,solace,,,,Products merchant campaign,99,0,0.129346,0.0,0.0,0.0,0,True,solace,False
awst30lu1310a,Goodman AWST30LU1310A Wall-Mount Air Handler,goodman,,,,Products merchant campaign,170,0,0.124434,0.0,0.0,0.0,0,True,goodman,False
"s-glxs4ba2410,s-gr9s800403ana,s-chpta2426b3",SOLACE 2 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),solace,,,,Products merchant campaign,360,0,0.124346,0.0,0.0,0.0,0,True,solace,False
s-glzs5ba3010,Solace 2.5 Ton 15.2 SEER2 R-32 Heat Pump - S-GLZS5BA3010,solace,,,,Products merchant campaign,302,0,0.12328,0.0,0.0,0.0,0,True,solace,False
awst36lu1310a,Goodman AWST36LU1310A Wall-Mount Air Handler,goodman,,,,Products merchant campaign,38,1,0.12,0.0,0.0,0.0,0.12,True,goodman,False
"s-glxs4ba4210,s-gr9s920804cna,s-capta4230c3",SOLACE 3.5 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),solace,,,,Products merchant campaign,3203,0,0.111602,0.0,0.0,0.0,0,True,solace,False
14602951818173053043,GOODMAN 5 Ton Variable Capacity 17.5 SEER2 R-32 80% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Horizontal Coil),goodman,,,,Products merchant campaign,45,1,0.11,0.0,0.0,0.0,0.11,True,goodman,False
ahve24bp1300,Goodman 2 Ton R-32 Air Handler - AHVE24BP1300,goodman,,,,Products merchant campaign,491,0,0.100689,0.0,0.0,0.0,0,True,goodman,False
gxv6ss4810,Goodman 4 Ton R-32 Air Conditioner Condenser - GXV6SS4810,goodman,,,,Products merchant campaign,63,0,0.099898,0.0,0.0,0.0,0,True,goodman,False
s-gphm53631,Solace 3 Ton 15.2 SEER2 Packaged Air Conditioner - S-GPHM53631,solace,,,,Products merchant campaign,131,0,0.099805,0.0,0.0,0.0,0,True,solace,False
s-glzs4ba2410,Solace 2 Ton 14.3 SEER2 R-32 Heat Pump - S-GLZS4BA2410,solace,,,,Products merchant campaign,766,0,0.09826,0.0,0.0,0.0,0,True,solace,False
